Log file open, 01/31/23 16:32:05
[2023.01.31-13.32.08:333][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.01.31-13.32.08:333][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.01.31-13.32.08:333][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.01.31-13.32.08:333][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.01.31-13.32.08:333][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.01.31-13.32.08:401][  0]LogNetVersion: TestTask4 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1332714420)
[2023.01.31-13.32.08:658][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.01.31-13.32.08:658][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.01.31-13.32.08:658][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.01.31-13.32.08:680][  0]LogSlate: Border
[2023.01.31-13.32.08:680][  0]LogSlate: BreadcrumbButton
[2023.01.31-13.32.08:680][  0]LogSlate: Brushes.Title
[2023.01.31-13.32.08:680][  0]LogSlate: Default
[2023.01.31-13.32.08:680][  0]LogSlate: Icons.Save
[2023.01.31-13.32.08:680][  0]LogSlate: Icons.Toolbar.Settings
[2023.01.31-13.32.08:680][  0]LogSlate: ListView
[2023.01.31-13.32.08:680][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.01.31-13.32.08:680][  0]LogSlate: SoftwareCursor_Grab
[2023.01.31-13.32.08:680][  0]LogSlate: TableView.DarkRow
[2023.01.31-13.32.08:680][  0]LogSlate: TableView.Row
[2023.01.31-13.32.08:680][  0]LogSlate: TreeView
[2023.01.31-13.32.08:944][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.31-13.32.09:053][  0]LogPython: Using Python 3.9.7
[2023.01.31-13.32.09:665][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: CE77A0F94A616A311B7318BD73E3A89E | Instance: 0817A0D94AE1BDBBECE3299A711FF9AB (LIGHTBOX-26732).
[2023.01.31-13.32.09:715][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.01.31-13.32.09:719][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.01.31-13.32.09:721][  0]LogUdpMessaging: Display: Added local interface '192.168.0.199' to multicast group '230.0.0.1:6666'
[2023.01.31-13.32.09:848][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.01.31-13.32.09:864][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.01.31-13.32.10:255][  0]LogOpenImageDenoise: OIDN starting up
[2023.01.31-13.32.10:327][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.01.31-13.32.10:338][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.31-13.32.10:338][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.31-13.32.10:453][  0]SourceControl: Source control is disabled
[2023.01.31-13.32.10:458][  0]SourceControl: Source control is disabled
[2023.01.31-13.32.10:460][  0]SourceControl: Source control is disabled
[2023.01.31-13.32.10:469][  0]LogUProjectInfo: Found projects:
[2023.01.31-13.32.10:541][  0]LogCollectionManager: Loaded 0 collections in 0.002152 seconds
[2023.01.31-13.32.10:543][  0]LogFileCache: Scanning file cache for directory 'D:/dev/UE5/TestTask4/TestTask4/Saved/Collections/' took 0.00s
[2023.01.31-13.32.10:544][  0]LogFileCache: Scanning file cache for directory 'D:/dev/UE5/TestTask4/TestTask4/Content/Developers/nkeet/Collections/' took 0.00s
[2023.01.31-13.32.10:545][  0]LogFileCache: Scanning file cache for directory 'D:/dev/UE5/TestTask4/TestTask4/Content/Collections/' took 0.00s
[2023.01.31-13.32.10:859][  0]LogEngine: Initializing Engine...
[2023.01.31-13.32.10:866][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.31-13.32.10:867][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.01.31-13.32.10:869][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.01.31-13.32.10:872][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.01.31-13.32.10:874][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.01.31-13.32.10:877][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.01.31-13.32.10:880][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.01.31-13.32.10:882][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.01.31-13.32.10:945][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.31-13.32.10:957][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-13.32.10:972][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.31-13.32.10:972][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.31-13.32.10:973][  0]LogInit: Texture streaming: Enabled
[2023.01.31-13.32.10:991][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.31-13.32.11:001][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.31-13.32.11:014][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.31-13.32.11:015][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.31-13.32.11:016][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.31-13.32.11:017][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.31-13.32.11:017][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.31-13.32.11:017][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.31-13.32.11:017][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.31-13.32.11:018][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.31-13.32.11:018][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-13.32.11:018][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.31-13.32.11:018][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-13.32.11:018][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-13.32.11:018][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-13.32.11:018][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-13.32.11:024][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-13.32.11:080][  0]LogAudioMixer: Display: Using Audio Hardware Device Headphone (Realtek(R) Audio)
[2023.01.31-13.32.11:080][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-13.32.11:082][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-13.32.11:082][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-13.32.11:083][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.31-13.32.11:083][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.31-13.32.11:084][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.31-13.32.11:084][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.31-13.32.11:084][  0]LogInit: FAudioDevice initialized.
[2023.01.31-13.32.11:085][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.31-13.32.11:096][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.31-13.32.11:102][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.31-13.32.11:102][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.31-13.32.11:105][  0]LogLiveCoding: Display: First instance in process group "UE_TestTask4_0x8cea51b1", spawning console
[2023.01.31-13.32.11:111][  0]LogLiveCoding: Display: Waiting for server
[2023.01.31-13.32.11:490][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.31-13.32.11:516][  0]LogInit: Transaction tracking system initialized
[2023.01.31-13.32.11:541][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded D:/dev/UE5/TestTask4/TestTask4/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.31-13.32.11:541][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.31-13.32.11:547][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.004931 seconds (Found 115 uncontrolled assets)
[2023.01.31-13.32.11:571][  0]BlueprintLog: New page: Editor Load
[2023.01.31-13.32.11:683][  0]LocalizationService: Localization service is disabled
[2023.01.31-13.32.11:708][  0]TimingProfiler: Initialize
[2023.01.31-13.32.11:708][  0]TimingProfiler: OnSessionChanged
[2023.01.31-13.32.11:708][  0]LoadingProfiler: Initialize
[2023.01.31-13.32.11:708][  0]LoadingProfiler: OnSessionChanged
[2023.01.31-13.32.11:708][  0]NetworkingProfiler: Initialize
[2023.01.31-13.32.11:708][  0]NetworkingProfiler: OnSessionChanged
[2023.01.31-13.32.11:708][  0]MemoryProfiler: Initialize
[2023.01.31-13.32.11:708][  0]MemoryProfiler: OnSessionChanged
[2023.01.31-13.32.11:934][  0]LogFileCache: Scanning file cache for directory 'D:/dev/UE5/TestTask4/TestTask4/Content/' took 0.01s
[2023.01.31-13.32.12:000][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.31-13.32.12:076][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.31-13.32.12:208][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.31-13.32.12:210][  0]SourceControl: Source control is disabled
[2023.01.31-13.32.12:210][  0]LogUnrealEdMisc: Loading editor; pre map load, took 7.094
[2023.01.31-13.32.12:211][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.31-13.32.12:212][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.31-13.32.12:213][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.31-13.32.12:214][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.31-13.32.12:214][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.31-13.32.12:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.31-13.32.12:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.31-13.32.12:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.31-13.32.12:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.31-13.32.12:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.31-13.32.12:227][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.31-13.32.12:227][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.31-13.32.12:227][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.31-13.32.12:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.31-13.32.12:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.31-13.32.12:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.31-13.32.12:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.31-13.32.12:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.31-13.32.12:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.31-13.32.12:230][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.31-13.32.12:230][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.31-13.32.12:230][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.31-13.32.12:231][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.31-13.32.12:231][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.31-13.32.12:232][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.31-13.32.12:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.31-13.32.12:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.31-13.32.12:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.31-13.32.12:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.31-13.32.12:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.31-13.32.12:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.31-13.32.12:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.31-13.32.12:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.31-13.32.12:235][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.31-13.32.12:235][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.31-13.32.12:235][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.31-13.32.12:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.31-13.32.12:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.31-13.32.12:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.31-13.32.12:237][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.31-13.32.12:237][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.31-13.32.12:237][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.31-13.32.12:238][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.31-13.32.12:238][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.31-13.32.12:238][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Bush.uasset"
[2023.01.31-13.32.12:239][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Chair.uasset"
[2023.01.31-13.32.12:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.31-13.32.12:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.01.31-13.32.12:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Couch.uasset"
[2023.01.31-13.32.12:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Door.uasset"
[2023.01.31-13.32.12:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.01.31-13.32.12:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.01.31-13.32.12:278][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Light01.uasset"
[2023.01.31-13.32.12:278][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.01.31-13.32.12:278][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.31-13.32.12:279][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.01.31-13.32.12:279][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Light02.uasset"
[2023.01.31-13.32.12:280][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.31-13.32.12:281][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.01.31-13.32.12:281][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.31-13.32.12:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.31-13.32.12:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.01.31-13.32.12:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.31-13.32.12:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Props/SM_Rock.uasset"
[2023.01.31-13.32.12:284][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "D:/dev/UE5/TestTask4/TestTask4/Content/StarterContent/Audio/Starter_Birds01.uasset"
